uid	offset	size	flag	csize	path
CB28F9AA	303423607	41483	32	35051	\spr\npcres\man\MA_HR_135_DE05.spr
CB2DC04D	303458658	98202	32	76204	\spr\npcres\man\MA_RH_130_RN03.spr
CB3C10C3	303534862	64604	32	54919	\spr\npcres\man\MA_LH_135_MG05.spr
CB3CD58E	303589781	156051	32	126363	\spr\npcres\woman\FM_BD_132_ZZ01.spr
CB3D72D1	303716144	213479	32	177058	\spr\npcres\woman\FM_BD_129_DE01.spr
CB46332A	303893202	110918	32	89089	\spr\npcres\woman\FM_RW_191_HW01.spr
CB731012	303982291	15748	32	13162	\spr\npcres\woman\FM_RH_141_IJ04.spr
CB7678C4	303995453	43983	32	33551	\spr\npcres\woman\FM_HR_133_AT02.spr
CB99626B	304029004	24111	32	19843	\spr\npcres\woman\FM_HD_143_MG05.spr
CB9D3A31	304048847	45475	32	39841	\spr\npcres\man\MA_LH_135_AT04.spr
CB9F90CF	304088688	153074	32	113140	\spr\npcres\woman\FM_BD_133_MG05.spr
CBAB0645	304201828	27619	32	21978	\spr\npcres\woman\FM_RH_141_HR01.spr
CBB2A53F	304223806	31429	32	26273	\spr\npcres\man\MA_RH_140_DE02.spr
CBC445B5	304250079	68228	32	57731	\spr\npcres\woman\FM_RH_153_RN04.spr
CBCBF33D	304307810	22123	32	17189	\spr\npcres\woman\FM_HD_131_AT02.spr
CBD1A22B	304324999	38672	32	31753	\spr\npcres\woman\FM_HR_140_MG05.spr
CBD30F08	304356752	217605	32	182292	\spr\npcres\woman\FM_BD_141_AT04.spr
CBD40480	304539044	80696	32	69864	\spr\npcres\man\MA_RH_132_HD01.spr
CBD4455D	304608908	247172	32	202051	\spr\npcres\man\MA_BD_128_MG03.spr
CBE58FDB	304810959	31199	32	25866	\spr\npcres\man\MA_HD_132_AT06.spr
CC04CCB6	304836825	50787	32	42032	\spr\npcres\man\MA_HR_135_DE03.spr
CC05400D	304878857	36961	32	30639	\spr\npcres\man\MA_HD_138_HM01.spr
CC09A5A8	304909496	248799	32	204930	\spr\npcres\woman\FM_BD_133_AT06.spr
CC0B3754	305114426	38053	32	31141	\spr\npcres\woman\FM_HD_143_AT06.spr
CC17E829	305145567	20489	32	16406	\spr\npcres\woman\FM_HD_131_WK02.spr
CC19D749	305161973	92118	32	74115	\spr\npcres\man\MA_RH_130_RN01.spr
CC1CA7B3	305236088	98761	32	62886	\spr\npcres\man\MA_RH_150_ST02.spr
CC2867CF	305298974	46307	32	40804	\spr\npcres\man\MA_LH_135_MG03.spr
CC394C93	305339778	116761	32	101308	\spr\npcres\man\MA_RW_187_HR01.spr
CC430CC4	305441086	58178	32	49068	\spr\npcres\woman\FM_HR_140_AT06.spr
CC6FFC57	305490154	89419	32	71905	\spr\npcres\woman\FM_LH_132_HD01.spr
CC70C969	305562059	31213	32	25930	\spr\npcres\man\MA_HD_132_MG05.spr
CC79A28A	305587989	153126	32	124488	\spr\npcres\man\MA_BD_131_IJ03.spr
CC7FF0C7	305712477	26860	32	22264	\spr\npcres\woman\FM_HR_153_WK04.spr
CC858CD2	305734741	23387	32	18464	\spr\npcres\woman\FM_RH_141_IJ02.spr
CC89013D	305753205	61696	32	54220	\spr\npcres\man\MA_LH_135_AT02.spr
CC8F17F3	305807425	23720	32	19659	\spr\npcres\woman\FM_HR_140_IJ03.spr
CCA23334	305827084	136297	32	118907	\spr\npcres\man\MA_LW_187_HW01.spr
CCADC776	305945991	44637	32	29488	\spr\npcres\woman\FM_LH_142_ST02.spr
CCB135FA	305975479	93711	32	75042	\spr\npcres\woman\FM_LW_184_WK04.spr
CCB66F0F	306050521	33135	32	27626	\spr\npcres\man\MA_RH_140_HM01.spr
CCC7A859	306078147	311295	32	264412	\spr\npcres\man\MA_BD_128_MG01.spr
CCD192E7	306342559	23665	32	19510	\spr\npcres\man\MA_HD_132_AT04.spr
CD043F1D	306362069	225934	32	185835	\spr\npcres\man\MA_BD_130_DE01.spr
CD04ABB8	306547904	165655	32	135234	\spr\npcres\man\MA_RW_188_HM01.spr
CD220C8F	306683138	143936	32	113448	\spr\npcres\woman\FM_BD_133_MG03.spr
CD239E2B	306796586	24236	32	17613	\spr\npcres\woman\FM_HD_143_MG03.spr
CD2D44A1	306814199	47010	32	40898	\spr\npcres\woman\FM_RW_197_HI01.spr
CD4D367F	306855097	53539	32	43580	\spr\npcres\woman\FM_HR_132_RN01.spr
CD5768BE	306898677	222587	32	182387	\spr\npcres\man\MA_BD_140_WK01.spr
CD5BF13B	307081064	218253	32	181613	\spr\npcres\man\MA_BD_139_RN03.spr
CD64DEEB	307262677	36873	32	30274	\spr\npcres\woman\FM_HR_140_MG03.spr
CD65BBC8	307292951	219566	32	178813	\spr\npcres\woman\FM_BD_141_AT02.spr
CD6EFE75	307471764	70540	32	58736	\spr\npcres\woman\FM_RH_153_RN02.spr
CD7323B3	307530500	24376	32	19622	\spr\npcres\man\MA_HD_137_ST03.spr
CD754818	307550122	46168	32	34513	\spr\npcres\man\MA_HR_130_WK03.spr
CD7B80F0	307584635	49995	32	40409	\spr\npcres\man\MA_HD_140_JP01.spr
CD85266A	307625044	86646	32	70128	\spr\npcres\woman\FM_LH_135_JP01.spr
CDAF3578	307695172	25331	32	19896	\spr\npcres\woman\FM_RH_143_HA01.spr
CDB3383A	307715068	16165	32	12956	\spr\npcres\woman\FM_LH_131_IJ01.spr
CDC67E80	307728024	21765	32	18742	\spr\npcres\man\MA_HD_139_IJ01.spr
CE0737BF	307746766	53923	32	47244	\spr\npcres\man\MA_LH_135_AT03.spr
CE14D6DF	307794010	255687	32	216416	\spr\npcres\man\MA_BD_137_HD01.spr
CE24BEBD	308010426	32391	32	26337	\spr\npcres\man\MA_RH_140_DE01.spr
CE31A113	308036763	20481	32	17869	\spr\npcres\woman\FM_HR_140_IJ04.spr
CE5546AF	308054632	181095	32	137420	\spr\npcres\woman\FM_BD_133_MG04.spr
CE56284B	308192052	28702	32	22900	\spr\npcres\woman\FM_HD_143_MG04.spr
CE5E5EDB	308214952	248046	32	194958	\spr\npcres\man\MA_BD_128_MG02.spr
CE69A260	308409910	32858	32	28052	\spr\npcres\woman\FM_HR_140_HR01.spr
CE6F9959	308437962	23650	32	19789	\spr\npcres\man\MA_HD_132_AT05.spr
CE809C49	308457751	85211	32	73621	\spr\npcres\man\MA_RH_138_MG01.spr
CE80B91D	308531372	20311	32	15862	\spr\npcres\woman\FM_HD_131_AT01.spr
CE837E9A	308547234	46284	32	34536	\spr\npcres\man\MA_HR_130_WK04.spr
CE89D635	308581770	24477	32	19355	\spr\npcres\man\MA_HD_137_ST04.spr
CE8EF97E	308601125	46515	32	37837	\spr\npcres\woman\FM_RH_133_RN01.spr
CE910B95	308638962	70558	32	58745	\spr\npcres\woman\FM_RH_153_RN03.spr
CE92259F	308697707	198173	32	179538	\spr\npcres\man\MA_BD_130_DE02.spr
CEA8F5E8	308877245	229145	32	185969	\spr\npcres\woman\FM_BD_141_AT03.spr
CEAF680B	309063214	45859	32	37693	\spr\npcres\woman\FM_HR_140_MG04.spr
CED1E7BD	309100907	221804	32	182118	\spr\npcres\man\MA_BD_139_RN04.spr
CED24E98	309283025	29593	32	22527	\spr\npcres\woman\FM_RH_143_HA02.spr
CEE6725A	309305552	16903	32	13340	\spr\npcres\woman\FM_LH_131_IJ02.spr
CEED1F30	309318892	223890	32	175886	\spr\npcres\man\MA_BD_140_WK02.spr
CEEF7E2E	309494778	166928	32	128711	\spr\npcres\man\MA_RW_186_HW01.spr
CEF0439F	309623489	54537	32	43632	\spr\npcres\woman\FM_HR_132_RN02.spr
CF051FD4	309667121	97155	32	79654	\spr\npcres\man\MA_RH_150_WK01.spr
CF2FA9AE	309746775	22162	32	18545	\spr\npcres\man\MA_HD_137_HR01.spr
CF3F7849	309765320	369033	32	303138	\spr\npcres\man\MA_BD_128_AT01.spr
CF4379F8	310068458	43955	32	36850	\spr\npcres\man\MA_LH_128_AT06.spr
CF4EA8D3	310105308	52692	32	42531	\spr\npcres\woman\FM_LH_143_RN02.spr
CF5C6502	310147839	19823	32	16812	\spr\npcres\man\MA_HD_139_IJ02.spr
CF5E5133	310164651	175428	32	143778	\spr\npcres\woman\FM_BD_140_RN04.spr
CF62846A	310308429	34366	32	28740	\spr\npcres\woman\FM_HD_129_HD01.spr
CF68B875	310337169	32704	32	25069	\spr\npcres\woman\FM_RH_134_WK01.spr
CF6D8F11	310362238	114180	32	90035	\spr\npcres\man\MA_RW_194_ST01.spr
CF819779	310452273	33696	32	27309	\spr\npcres\woman\FM_HD_153_AT10.spr
CF893DFC	310479582	43269	32	36562	\spr\npcres\woman\FM_LH_133_HA01.spr
CF8E653F	310516144	362597	32	312860	\spr\npcres\man\MA_BD_129_JP01.spr
CF90B47E	310829004	25449	32	17344	\spr\npcres\woman\FM_RH_129_ST04.spr
CF9FD838	310846348	16932	32	12122	\spr\npcres\woman\FM_HD_134_ST02.spr
CFB08A56	310858470	19679	32	12117	\spr\npcres\woman\FM_LH_134_ST06.spr
CFB5DA08	310870587	34808	32	29380	\spr\npcres\woman\FM_HD_130_RN02.spr
CFCBD3CE	310899967	33373	32	27657	\spr\npcres\woman\FM_HR_131_ST02.spr
CFDDCB7D	310927624	28608	32	22465	\spr\npcres\man\MA_HD_128_RN01.spr
CFE4B3CF	310950089	174059	32	125432	\spr\npcres\man\MA_BD_140_ST03.spr
CFE52ED5	311075521	34374	32	26227	\spr\npcres\woman\FM_HR_134_HW01.spr
CFFBF7EC	311101748	114870	32	90039	\spr\npcres\man\MA_LH_129_WK02.spr
D0043403	311191787	27274	32	19224	\spr\npcres\woman\FM_RH_131_HW01.spr
D0105207	311211011	82233	32	71650	\spr\npcres\man\MA_HR_138_DE03.spr
D013CDCC	311282661	38511	32	26505	\spr\npcres\woman\FM_LH_143_ST03.spr
D01798EC	311309166	31552	32	23146	\spr\npcres\woman\FM_RH_142_IJ03.spr
D0189E64	311332312	31937	32	26073	\spr\npcres\woman\FM_HR_134_AT01.spr
D01CE43B	311358385	37178	32	32330	\spr\npcres\woman\FM_HD_130_DE01.spr
D01EF235	311390715	19873	32	13137	\spr\npcres\woman\FM_HR_129_ST06.spr
D022E702	311403852	126961	32	85665	\spr\npcres\woman\FM_BD_140_ST05.spr
D026ABCE	311489517	63427	32	51393	\spr\npcres\woman\FM_RW_200_HR01.spr
D02DB3EE	311540910	21743	32	12968	\spr\npcres\woman\FM_HD_135_ST03.spr
D03261BA	311553878	28586	32	23267	\spr\npcres\woman\FM_HR_141_AT07.spr
D04BF4C5	311577145	87958	32	69087	\spr\npcres\man\MA_LH_150_WK03.spr
D04E056A	311646232	40640	32	32965	\spr\npcres\man\MA_HR_131_IJ01.spr
D0633E17	311679197	27788	32	21847	\spr\npcres\man\MA_HD_131_MG03.spr
D06BF86A	311701044	246965	32	194762	\spr\npcres\man\MA_BD_131_HW01.spr
D07D1A49	311895806	14054	32	11797	\spr\npcres\woman\FM_HR_141_IJ04.spr
D095007C	311907603	21403	32	18069	\spr\npcres\woman\FM_HR_141_HR01.spr
D0A1CCA5	311925672	199417	32	151129	\spr\npcres\woman\FM_BD_134_MG04.spr
D0AC9881	312076801	30276	32	23778	\spr\npcres\woman\FM_HD_129_MG02.spr
D0AFDBEA	312100579	97412	32	74116	\spr\npcres\man\MA_LH_130_RN03.spr
D0B0FB1D	312174695	23572	32	18745	\spr\npcres\woman\FM_LH_140_WK03.spr
D0C06F15	312193440	14951	32	13130	\spr\npcres\man\MA_HR_129_HI01.spr
D0C4893A	312206570	29553	32	23822	\spr\npcres\woman\FM_RH_134_RN01.spr
D0CCDB85	312230392	36552	32	29203	\spr\npcres\man\MA_HD_131_AT02.spr
D0CE105B	312259595	43317	32	31855	\spr\npcres\woman\FM_HR_133_RN02.spr
D0D3079F	312291450	49618	32	30831	\spr\npcres\man\MA_LH_128_ST01.spr
D0E6EFF8	312322281	214258	32	168908	\spr\npcres\woman\FM_BD_142_AT03.spr
D0E86CED	312491189	26484	32	21707	\spr\npcres\woman\FM_HD_132_AT01.spr
D0EAF627	312512896	30103	32	23406	\spr\npcres\woman\FM_HR_141_MG04.spr
D108ED71	312536302	30578	32	25270	\spr\npcres\man\MA_HD_128_AT07.spr
D111A69C	312561572	194352	32	132658	\spr\npcres\man\MA_BD_132_ST04.spr
D13C1140	312694230	57123	32	44026	\spr\npcres\woman\FM_LH_132_IJ02.spr
D151C4F1	312738256	105720	32	91460	\spr\npcres\man\MA_RW_196_MG03.spr
D15465FF	312829716	48363	32	42032	\spr\npcres\man\MA_RH_135_HA01.spr
D1665B5E	312871748	632441	32	522273	\spr\npcres\man\MA_BD_135_AT08.spr
D16B26CD	313394021	64424	32	52155	\spr\npcres\man\MA_HR_128_RN03.spr
D183F9FE	313446176	20725	32	16266	\spr\npcres\woman\FM_HD_131_RN02.spr
D18E49C6	313462442	57567	32	38695	\spr\npcres\woman\FM_LH_135_ST06.spr
D19A5E98	313501137	28493	32	19736	\spr\npcres\woman\FM_HR_129_HM01.spr
D1A9A252	313520873	80639	32	65297	\spr\npcres\man\MA_LH_138_MG02.spr
D1AAC729	313586170	208219	32	171710	\spr\npcres\woman\FM_BD_141_RN04.spr
D1B02615	313757880	174732	32	142629	\spr\npcres\man\MA_BD_132_HR01.spr
D1B49C13	313900509	170971	32	145633	\spr\npcres\man\MA_BD_138_RN01.spr
D1B4C94D	314046142	88367	32	72461	\spr\npcres\man\MA_RH_130_AT07.spr
D1B70FCF	314118603	79994	32	62067	\spr\npcres\woman\FM_RH_135_WK01.spr
D1BC386E	314180670	58404	32	45176	\spr\npcres\man\MA_RH_135_RD01.spr
D1C31EF2	314225846	34302	32	29189	\spr\npcres\man\MA_LH_140_DE02.spr
D1C5BE1C	314255035	29299	32	24229	\spr\npcres\woman\FM_LH_134_HA01.spr
D1D35FD1	314279264	52249	32	40160	\spr\npcres\man\MA_RH_131_WK03.spr
D1D4C803	314319424	41792	32	33660	\spr\npcres\man\MA_RH_135_ST06.spr
D1F83368	314353084	34641	32	30237	\spr\npcres\man\MA_HR_139_IJ04.spr
D20FC35A	314383321	31309	32	24946	\spr\npcres\woman\FM_RH_134_RN02.spr
D2127F9D	314408267	122120	32	106226	\spr\npcres\woman\FM_RW_291_AT10.spr
D212A60D	314514493	28942	32	23764	\spr\npcres\woman\FM_HD_132_AT02.spr
D21D0047	314538257	25086	32	19485	\spr\npcres\woman\FM_HR_141_MG05.spr
D225CE6C	314557742	95060	32	75247	\spr\npcres\man\MA_LH_130_RN04.spr
D2275323	314632989	41957	32	21466	\spr\npcres\woman\FM_RW_292_ST04.spr
D2293918	314654455	203902	32	166326	\spr\npcres\woman\FM_BD_142_AT04.spr
D23269C1	314820781	363222	32	311203	\spr\npcres\man\MA_LW_200_AT08.spr
D23AD089	315131984	22599	32	17193	\spr\npcres\woman\FM_LH_129_RN01.spr
D25532AC	315149177	2668	32	2566	\spr\item\equip\nick\obj-neck119.spr
D25ACE07	315151743	33085	32	26166	\spr\npcres\man\MA_HD_131_AT03.spr
D26234D2	315177909	64626	32	50737	\spr\npcres\woman\FM_RH_130_AT01.spr
D266AB60	315228646	41596	32	33194	\spr\npcres\woman\FM_LH_132_IJ03.spr
D266C7EC	315261840	117125	32	91139	\spr\npcres\man\MA_RW_197_ST01.spr
D2690A11	315352979	49703	32	29093	\spr\npcres\man\MA_LH_128_ST02.spr
D270AA7B	315382072	43297	32	31768	\spr\npcres\woman\FM_HR_133_RN03.spr
D28D16F7	315413840	38797	32	29249	\spr\npcres\man\MA_HR_130_HM01.spr
D2AB0F51	315443089	94013	32	70458	\spr\npcres\woman\FM_RW_199_ST01.spr
D2AFAD1E	315513547	191003	32	136047	\spr\npcres\man\MA_BD_132_ST05.spr
D2C18185	315649594	202658	32	165890	\spr\npcres\woman\FM_BD_142_MG01.spr
D2C28295	315815484	171361	32	145644	\spr\npcres\man\MA_BD_138_RN02.spr
D2E12D4F	315961128	64262	32	51944	\spr\npcres\man\MA_HR_128_RN04.spr
D2E26871	316013072	56512	32	48429	\spr\npcres\man\MA_RH_135_HA02.spr
D2FA59EF	316061501	84221	32	64468	\spr\npcres\woman\FM_RH_135_WK02.spr
D2FC41D0	316125969	514107	32	430205	\spr\npcres\man\MA_BD_135_AT09.spr
D308C83C	316556174	34216	32	28168	\spr\npcres\woman\FM_LH_134_HA02.spr
D327A8D4	316584342	81763	32	67255	\spr\npcres\man\MA_LH_138_MG03.spr
D336331E	316651597	20722	32	16351	\spr\npcres\woman\FM_HD_131_RN03.spr
D344E488	316667948	38443	32	28793	\spr\npcres\woman\FM_HR_132_ST03.spr
D34894E1	316696741	120109	32	106435	\spr\npcres\man\MA_RW_196_AT03.spr
D3590574	316803176	42097	32	35570	\spr\npcres\man\MA_LH_140_DE03.spr
D35F6DC2	316838746	54911	32	44928	\spr\npcres\woman\FM_HR_132_DE01.spr
D362FE85	316883674	59128	32	39053	\spr\npcres\man\MA_RH_135_ST07.spr
D365AC8E	316922727	72556	32	55019	\spr\npcres\woman\FM_RH_153_ST04.spr
D3694253	316977746	57648	32	46277	\spr\npcres\man\MA_RH_131_WK04.spr
D38255B8	317024023	105668	32	87548	\spr\npcres\man\MA_LH_138_AT02.spr
D38970E8	317111571	187316	32	153980	\spr\npcres\woman\FM_BD_134_AT07.spr
D39A0F27	317265551	154286	32	131650	\spr\npcres\man\MA_BD_129_ZZ01.spr
D3A19AFF	317397201	26089	32	22087	\spr\npcres\woman\FM_HD_132_WK03.spr
D3ABA25E	317419288	12122	32	10185	\spr\npcres\woman\FM_HD_142_HI01.spr
D3B8119A	317429473	255928	32	210486	\spr\npcres\woman\FM_BD_141_JP01.spr
D3BBEA72	317639959	102843	32	80589	\spr\npcres\woman\FM_BD_132_HI01.spr
D3E20450	317720548	56725	32	46801	\spr\npcres\man\MA_LH_132_ZZ01.spr
D3F431AA	317767349	30523	32	23920	\spr\npcres\woman\FM_HD_129_AT05.spr
D40301F1	317791269	25373	32	21941	\spr\npcres\man\MA_LH_135_HI01.spr
D405F71F	317813210	38286	32	31772	\spr\npcres\man\MA_HD_132_JP01.spr
D40A6567	317844982	40207	32	33572	\spr\npcres\man\MA_RW_200_HI01.spr
D413BFD0	317878554	100629	32	82677	\spr\npcres\man\MA_LH_138_MG01.spr
D4229DD8	317961231	21464	32	17028	\spr\npcres\woman\FM_LH_129_AT07.spr
D43EC2CB	317978259	122776	32	100268	\spr\npcres\man\MA_RH_130_AT06.spr
D444A95F	318078527	57697	32	45147	\spr\npcres\man\MA_RH_131_WK02.spr
D454AEF3	318123674	28015	32	22327	\spr\npcres\woman\FM_RH_143_HD01.spr
D458AFDE	318146001	20519	32	16435	\spr\npcres\woman\FM_HD_131_RN01.spr
D45B3FA6	318162436	55949	32	41487	\spr\npcres\woman\FM_LH_135_ST05.spr
D45EC581	318203923	41938	32	33283	\spr\npcres\man\MA_RH_135_ST05.spr
D4620CF6	318237206	22411	32	19267	\spr\npcres\man\MA_HR_139_IJ03.spr
D4678D09	318256473	208284	32	172848	\spr\npcres\woman\FM_BD_141_RN03.spr
D4759A28	318429321	70084	32	52713	\spr\npcres\woman\FM_LH_130_HM01.spr
D485BE14	318482034	19029	32	14493	\spr\npcres\woman\FM_LH_129_HR01.spr
D488D94E	318496527	50740	32	37226	\spr\npcres\woman\FM_RH_153_ST02.spr
D4A13EBC	318533753	224316	32	176285	\spr\npcres\woman\FM_BD_131_HA02.spr
D4A27801	318710038	28086	32	23151	\spr\npcres\woman\FM_RH_140_DE04.spr
D4B3F1B2	318733189	30706	32	25829	\spr\npcres\woman\FM_RH_134_IJ05.spr
D4B56870	318759018	38089	32	30552	\spr\npcres\man\MA_LH_140_DE01.spr
D4D269F9	318789570	56709	32	39508	\spr\npcres\woman\FM_LH_133_RD01.spr
D4DBAF0F	318829078	20485	32	16230	\spr\npcres\woman\FM_LH_129_MG04.spr
D4EF1148	318845308	48554	32	38064	\spr\npcres\woman\FM_HR_132_ST01.spr
D4FC1C18	318883372	123423	32	103779	\spr\npcres\woman\FM_RW_188_HR01.spr
D503422D	318987151	87105	32	72137	\spr\npcres\man\MA_LH_132_HA02.spr
D503B903	319059288	64931	32	56831	\spr\npcres\man\MA_HR_138_DE01.spr
D513ECA8	319116119	198961	32	159401	\spr\npcres\woman\FM_BD_134_AT05.spr
D51EAA6A	319275520	32703	32	27103	\spr\npcres\woman\FM_HD_129_AT03.spr
D5210234	319302623	25908	32	21619	\spr\npcres\man\MA_RH_137_IJ03.spr
D53436BF	319324242	26133	32	22025	\spr\npcres\woman\FM_HD_132_WK01.spr
D536658D	319346267	248779	32	222078	\spr\npcres\man\MA_LW_200_MG06.spr
D5396CF8	319568345	95198	32	79744	\spr\npcres\woman\FM_RW_195_HR01.spr
D53B621A	319648089	265495	32	211156	\spr\npcres\man\MA_BD_129_HA02.spr
D5449A7A	319859245	26876	32	22298	\spr\npcres\woman\FM_HR_141_AT05.spr
D558C209	319881543	53724	32	44438	\spr\npcres\woman\FM_LH_130_DE03.spr
D55A702E	319925981	45377	32	35373	\spr\npcres\man\MA_RW_292_HW01.spr
D55C8FFE	319961354	69889	32	58611	\spr\npcres\man\MA_RH_139_HA01.spr
D55F0513	320019965	36710	32	29494	\spr\npcres\man\MA_HD_131_MG01.spr
D587B609	320049459	20599	32	16321	\spr\npcres\woman\FM_HR_141_IJ02.spr
D59943A5	320065780	127565	32	105927	\spr\npcres\woman\FM_LW_200_ST01.spr
D59B2EF6	320171707	92701	32	73893	\spr\npcres\man\MA_LH_130_RN01.spr
D5A16EF5	320245600	29781	32	19414	\spr\npcres\woman\FM_HR_129_ST04.spr
D5A6798C	320265014	53286	32	37639	\spr\npcres\woman\FM_LH_143_ST01.spr
D5A7DBC1	320302653	96645	32	78968	\spr\npcres\man\MA_LH_150_WK01.spr
D5B02FAE	320381621	26689	32	19625	\spr\npcres\woman\FM_HD_135_ST01.spr
D5B513C2	320401246	124724	32	78502	\spr\npcres\woman\FM_BD_140_ST03.spr
D5BA34AC	320479748	42280	32	31067	\spr\npcres\woman\FM_RH_142_IJ01.spr
D5DB17DD	320510815	28452	32	21142	\spr\npcres\woman\FM_LH_140_WK01.spr
D60BAF46	320531957	120660	32	98427	\spr\npcres\man\MA_LH_138_AT01.spr
D60EF92F	320630384	17388	32	13713	\spr\npcres\woman\FM_LH_129_MG05.spr
D611AB68	320644097	38967	32	29988	\spr\npcres\woman\FM_HR_132_ST02.spr
D6208CE1	320674085	27847	32	20990	\spr\npcres\woman\FM_HR_135_HW01.spr
D632EE6F	320695075	144631	32	125778	\spr\npcres\man\MA_RW_196_AT02.spr
D633136E	320820853	49349	32	34450	\spr\npcres\woman\FM_RH_153_ST03.spr
D641E78A	320855303	32824	32	26716	\spr\npcres\woman\FM_HD_129_AT04.spr
D64626C8	320882019	276744	32	225411	\spr\npcres\woman\FM_BD_134_AT06.spr
D67F40DF	321107430	26105	32	21891	\spr\npcres\woman\FM_HD_132_WK02.spr
D6831C29	321129321	53380	32	44203	\spr\npcres\woman\FM_LH_130_DE04.spr
D687AE25	321173524	33697	32	28530	\spr\npcres\man\MA_HD_140_HD01.spr
D68FD79A	321202054	39458	32	31302	\spr\npcres\woman\FM_HR_141_AT06.spr
D699AF85	321233356	61488	32	53771	\spr\npcres\man\MA_HR_138_DE02.spr
D6B75777	321287127	48287	32	41300	\spr\npcres\woman\FM_LH_133_HD01.spr
D6BF08B6	321328427	40273	32	34036	\spr\npcres\man\MA_RH_137_IJ04.spr
D6CAC029	321362463	16458	32	12851	\spr\npcres\woman\FM_HR_141_IJ03.spr
D6D2BD60	321375314	352816	32	301502	\spr\npcres\man\MA_BD_150_JP01.spr
D6D50B95	321676816	27358	32	20944	\spr\npcres\man\MA_HD_131_MG02.spr
D6DAA82C	321697760	119867	32	98775	\spr\npcres\man\MA_LH_139_JP01.spr
D6E3A3FE	321796535	41031	32	33910	\spr\npcres\man\MA_RH_128_HD01.spr
D6E8B3AC	321830445	44094	32	28550	\spr\npcres\woman\FM_LH_143_ST02.spr
D6EAB270	321858995	89078	32	72795	\spr\npcres\man\MA_RH_139_HA02.spr
D6EBB815	321931790	19628	32	12915	\spr\npcres\woman\FM_HR_129_ST05.spr
D6ED4ECC	321944705	44119	32	32648	\spr\npcres\woman\FM_RH_142_IJ02.spr
D6FB79CE	321977353	21634	32	14517	\spr\npcres\woman\FM_HD_135_ST02.spr
D6FFADE2	321991870	184009	32	122130	\spr\npcres\woman\FM_BD_140_ST04.spr
D70DA1FD	322114000	28450	32	21183	\spr\npcres\woman\FM_LH_140_WK02.spr
D711D568	322135183	92694	32	73972	\spr\npcres\man\MA_LH_130_RN02.spr
D73DCE43	322209155	98621	32	76726	\spr\npcres\man\MA_LH_150_WK02.spr
D749CFE3	322285881	31912	32	23369	\spr\npcres\woman\FM_RW_292_ST02.spr
D779D4EB	322309250	50288	32	43309	\spr\npcres\woman\FM_RW_198_HI01.spr
D77A4F61	322352559	30530	32	24680	\spr\npcres\woman\FM_HD_129_MG01.spr
D77EB285	322377239	159116	32	123381	\spr\npcres\woman\FM_BD_134_MG03.spr
D789C720	322500620	56829	32	44372	\spr\npcres\woman\FM_LH_132_IJ01.spr
D79BB01A	322544992	195584	32	142572	\spr\npcres\man\MA_BD_132_ST03.spr
D79BC63B	322687564	42531	32	32053	\spr\npcres\woman\FM_HR_133_RN01.spr
D7A39E94	322719617	124991	32	106402	\spr\npcres\man\MA_RW_190_HD01.spr
D7A7BC07	322826019	25096	32	19518	\spr\npcres\woman\FM_HR_141_MG03.spr
D7B6D503	322845537	41679	32	33543	\spr\npcres\man\MA_HD_131_AT01.spr
D7BC55D8	322879080	201985	32	160903	\spr\npcres\woman\FM_BD_142_AT02.spr
D7DD304B	323039983	64259	32	51933	\spr\npcres\man\MA_HR_128_RN02.spr
D7E854DC	323091916	264144	32	213257	\spr\npcres\man\MA_BD_135_AT07.spr
D7F2E6FF	323305173	41156	32	33631	\spr\npcres\man\MA_HD_128_AT06.spr
D802D9A2	323338804	123989	32	76885	\spr\npcres\woman\FM_BD_140_ST02.spr
D80573DA	323415689	42670	32	34437	\spr\npcres\man\MA_LH_139_HI01.spr
D80D238D	323450126	41227	32	34007	\spr\npcres\man\MA_HD_128_MG05.spr
D812405A	323484133	32066	32	25565	\spr\npcres\woman\FM_HR_141_AT04.spr
D81588E9	323509698	81877	32	65566	\spr\npcres\woman\FM_LH_130_DE02.spr
D81D49F4	323575264	110859	32	90656	\spr\npcres\man\MA_BD_150_HI01.spr
D82DC2AC	323665920	206023	32	145772	\spr\npcres\man\MA_BD_129_ST06.spr
D83D00DF	323811692	207389	32	149953	\spr\npcres\woman\FM_BD_143_HW01.spr
D83F2BF5	323961645	22550	32	17281	\spr\npcres\woman\FM_HD_153_HW01.spr
D8444CF2	323978926	258383	32	200341	\spr\npcres\man\MA_BD_139_HW01.spr
D8491809	324179267	113539	32	94488	\spr\npcres\man\MA_RH_130_MG05.spr
D85D7CE9	324273755	20998	32	16493	\spr\npcres\woman\FM_HR_141_IJ01.spr
D86083FB	324290248	105360	32	90093	\spr\npcres\woman\FM_RW_197_HA02.spr
D875DBE5	324380341	74407	32	55940	\spr\npcres\man\MA_LH_132_ST06.spr
D87BD8BA	324436281	469371	32	389984	\spr\npcres\man\MA_BD_135_MG06.spr
D87ED4D5	324826265	19828	32	14049	\spr\npcres\woman\FM_HR_129_ST03.spr
D8812F45	324840314	215107	32	175075	\spr\npcres\woman\FM_BD_134_MG01.spr
D8933191	325015389	24073	32	19104	\spr\npcres\woman\FM_HD_142_HM01.spr
D8A83EE2	325034493	83004	32	62287	\spr\npcres\man\MA_LH_138_RN03.spr
D8CA28C7	325096780	28557	32	23209	\spr\npcres\woman\FM_HR_141_MG01.spr
